NOMBRE_ELECCION,AÑO_ELECCION,PAIS,REGION,DEPTO,MUNICIPIO,PARTIDO,NOMBRE_PARTIDO,SEXO,RAZA,ANALFABETOS,ALFABETOS,SEXO,RAZA,PRIMARIA,NIVEL MEDIO,UNIVERSITARIOS
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,Jesús de Otoro,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,394,4804,hombres,INDIGENAS,208,2739,1857
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,Magdalena,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1996,3107,hombres,INDIGENAS,1411,1152,544
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,Masaguara,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,363,6172,hombres,INDIGENAS,2040,2494,1638
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,San Antonio ,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2606,6901,hombres,INDIGENAS,2939,1476,2486
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,San Isidro,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2589,7090,hombres,INDIGENAS,2072,2861,2157
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,San Juan,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,352,6267,hombres,INDIGENAS,1589,1820,2858
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,San Marcos de La Sierra,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1336,4673,hombres,INDIGENAS,2762,701,1210
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,San Miguelito,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1593,3572,hombres,INDIGENAS,1783,1258,531
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,Santa Lucía,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1598,6355,hombres,INDIGENAS,1681,1987,2687
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,Yamaranguila,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2458,3604,hombres,INDIGENAS,587,668,2349
Elecciones Municipales,2001,HONDURAS,REGION 2,Intibuca   ,San Francisco de Opalaca,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,29,7331,hombres,INDIGENAS,2911,2522,1898
Elecciones Municipales,2001,HONDURAS,REGION 3,Islas de la Bahía   ,Roatan,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,444,5847,hombres,INDIGENAS,584,2500,2763
Elecciones Municipales,2001,HONDURAS,REGION 3,Islas de la Bahía   ,Guanaja,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1147,3662,hombres,INDIGENAS,1312,2133,217
Elecciones Municipales,2001,HONDURAS,REGION 3,Islas de la Bahía   ,José Santos Guardiola,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2060,3134,hombres,INDIGENAS,2212,305,617
Elecciones Municipales,2001,HONDURAS,REGION 3,Islas de la Bahía   ,Utila,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1727,4183,hombres,INDIGENAS,353,1589,2241
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,La Paz,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2934,4313,hombres,INDIGENAS,2166,13,2134
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Aguantequerique,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2014,6785,hombres,INDIGENAS,2729,1306,2750
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Cabañas,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2836,3587,hombres,INDIGENAS,1391,1543,653
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Cane,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1047,4731,hombres,INDIGENAS,1416,2818,497
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Chinacla,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1128,4298,hombres,INDIGENAS,2882,1086,330
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Guajiquiro,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2285,2979,hombres,INDIGENAS,554,2283,142
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Lauterique,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2699,6634,hombres,INDIGENAS,1945,2210,2479
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Marcala,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,510,3569,hombres,INDIGENAS,13,1222,2334
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Mercedes de Oriente,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1813,4934,hombres,INDIGENAS,2165,2153,616
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Opatoro,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,645,3683,hombres,INDIGENAS,206,1916,1561
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,San Antonio del Norte,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,67,4902,hombres,INDIGENAS,2500,1108,1294
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,San José,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1983,5864,hombres,INDIGENAS,2327,1517,2020
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,San Juan,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,338,2284,hombres,INDIGENAS,1186,975,123
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,San pedro de Tutule,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,994,6903,hombres,INDIGENAS,1843,2737,2323
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Santa Ana,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,211,5731,hombres,INDIGENAS,1566,2737,1428
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Santa Elena,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1698,7330,hombres,INDIGENAS,2755,2951,1624
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Santa María,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2800,5172,hombres,INDIGENAS,1521,2770,881
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Santiago de Puringla,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1956,6335,hombres,INDIGENAS,2754,640,2941
Elecciones Municipales,2001,HONDURAS,REGION 3,La Paz   ,Yarula,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2885,5894,hombres,INDIGENAS,1700,1962,2232
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Gracias,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,590,3829,hombres,INDIGENAS,825,690,2314
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Belén,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1318,5787,hombres,INDIGENAS,2519,1085,2183
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Candelaria,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,183,5378,hombres,INDIGENAS,393,2051,2934
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Cololaca,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,731,5214,hombres,INDIGENAS,1212,1818,2184
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Erandique,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,642,7114,hombres,INDIGENAS,1824,2735,2555
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Gualcince,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,4,4373,hombres,INDIGENAS,1606,887,1880
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Guarita,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1409,2520,hombres,INDIGENAS,22,667,1831
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,La Campa,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,939,6777,hombres,INDIGENAS,2653,2271,1853
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,La Iguala,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1017,5979,hombres,INDIGENAS,1965,2150,1864
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Las Flores,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,338,5161,hombres,INDIGENAS,2377,2729,55
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,La Unión,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1462,5036,hombres,INDIGENAS,637,2350,2049
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,La Virtud,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1212,4797,hombres,INDIGENAS,802,1690,2305
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Lepaera,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,131,4219,hombres,INDIGENAS,2836,211,1172
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Mapulaca,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,439,5819,hombres,INDIGENAS,921,2312,2586
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Piraera,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2917,3108,hombres,INDIGENAS,544,2364,200
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,San Andrés,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1443,3925,hombres,INDIGENAS,721,1554,1650
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,San Francisco,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1588,4268,hombres,INDIGENAS,710,1833,1725
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,San Juan Guarita,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2520,1960,hombres,INDIGENAS,620,43,1297
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,San Manuel de Colohete,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,579,1964,hombres,INDIGENAS,1542,190,232
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,San Rafael,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2756,5767,hombres,INDIGENAS,2243,2755,769
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,San Sebastián,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,789,3094,hombres,INDIGENAS,279,829,1986
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Santa Cruz,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,909,4526,hombres,INDIGENAS,2343,383,1800
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Talgua,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1300,6231,hombres,INDIGENAS,2191,2783,1257
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Tambla,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1287,4413,hombres,INDIGENAS,1436,1043,1934
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Tomala,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,653,5124,hombres,INDIGENAS,2192,2296,636
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Valladolid,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1682,5342,hombres,INDIGENAS,379,2972,1991
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,Virginia,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,619,4249,hombres,INDIGENAS,435,1588,2226
Elecciones Municipales,2001,HONDURAS,REGION 3,Lempira   ,San Marcos de Caiquin,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1808,4364,hombres,INDIGENAS,1037,836,2491
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Juticalpa,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2458,2641,hombres,INDIGENAS,1040,340,1261
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Campamento,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,799,3321,hombres,INDIGENAS,5,2303,1013
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Catacamas,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1615,1753,hombres,INDIGENAS,1126,356,271
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Concordia,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2302,5206,hombres,INDIGENAS,628,2667,1911
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Dulce Nombre de Culmi,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2950,5341,hombres,INDIGENAS,1887,998,2456
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,El Rosario,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2452,4947,hombres,INDIGENAS,1519,1107,2321
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Esquipulas del Norte,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2246,4004,hombres,INDIGENAS,2162,556,1286
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Gualaco,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,433,4576,hombres,INDIGENAS,1787,1093,1696
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Guarizama,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2964,7093,hombres,INDIGENAS,2684,1756,2653
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Guata,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,358,5896,hombres,INDIGENAS,2071,2576,1249
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Guayape,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2023,2681,hombres,INDIGENAS,280,507,1894
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Jano,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2287,4377,hombres,INDIGENAS,2974,382,1021
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,La Unión,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1869,4397,hombres,INDIGENAS,667,2778,952
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Mangulile,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2275,6958,hombres,INDIGENAS,2845,1661,2452
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Manto,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2740,7120,hombres,INDIGENAS,2480,2002,2638
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Salama,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1380,2999,hombres,INDIGENAS,202,1845,952
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,San Esteban,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1680,5614,hombres,INDIGENAS,1747,1740,2127
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,San Francisco de Becerra,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1963,903,hombres,INDIGENAS,434,202,267
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,San Francisco de La Paz,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2481,4299,hombres,INDIGENAS,1313,290,2696
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Santa María del Real,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1351,4499,hombres,INDIGENAS,1191,604,2704
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Silca,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1865,5729,hombres,INDIGENAS,2860,1588,1281
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Yocon,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1424,1063,hombres,INDIGENAS,110,261,692
Elecciones Municipales,2001,HONDURAS,REGION 4,Olancho   ,Patuca,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1781,3388,hombres,INDIGENAS,397,2228,763
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Santa Bárbara,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1867,5119,hombres,INDIGENAS,2014,1617,1488
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Arada,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1504,5066,hombres,INDIGENAS,2872,2181,13
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Atima,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1953,3069,hombres,INDIGENAS,291,613,2165
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Azacualpa,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,923,3837,hombres,INDIGENAS,286,2001,1550
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Ceguaca,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1067,3758,hombres,INDIGENAS,2638,926,194
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,San José de Colinas,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2010,6109,hombres,INDIGENAS,2828,1998,1283
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Concepción del Norte,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1756,3060,hombres,INDIGENAS,761,1371,928
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Concepción del Sur,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,961,6013,hombres,INDIGENAS,2533,1183,2297
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Chinda,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,992,4644,hombres,INDIGENAS,1959,2448,237
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,El Níspero,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1682,3231,hombres,INDIGENAS,2204,443,584
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Gualala,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2141,5630,hombres,INDIGENAS,2348,2097,1185
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Llama,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,879,4233,hombres,INDIGENAS,1533,2608,92
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Macuelizo,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1046,5053,hombres,INDIGENAS,646,1731,2676
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Naranjito,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1634,4962,hombres,INDIGENAS,2558,950,1454
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Nuevo Celilac,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1562,4034,hombres,INDIGENAS,1085,2319,630
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Petoa,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2353,2258,hombres,INDIGENAS,870,387,1001
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Protección,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,784,2237,hombres,INDIGENAS,1045,1187,5
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Quimistan,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1302,6056,hombres,INDIGENAS,2348,1569,2139
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,San Francisco de Ojuera,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,873,5756,hombres,INDIGENAS,2382,2548,826
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,San Luis,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,135,4368,hombres,INDIGENAS,2387,202,1779
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,San Marcos,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1597,3801,hombres,INDIGENAS,1406,1030,1365
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,San Nicolás,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2409,5271,hombres,INDIGENAS,266,2953,2052
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,San Pedro de Zacapa,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2894,5416,hombres,INDIGENAS,2565,2481,370
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Santa Rita,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2167,5956,hombres,INDIGENAS,2257,2864,835
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,San Vicente Centenario,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,915,2266,hombres,INDIGENAS,146,1413,707
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Trinidad,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1797,5459,hombres,INDIGENAS,2110,789,2560
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Las Vegas,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2703,4006,hombres,INDIGENAS,1727,532,1747
Elecciones Municipales,2001,HONDURAS,REGION 4,Santa Bárbara   ,Nueva Frontera,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,62,2097,hombres,INDIGENAS,1547,230,320
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,Nacaome,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2796,4945,hombres,INDIGENAS,726,2486,1733
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,Alianza,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2067,4574,hombres,INDIGENAS,1479,272,2823
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,Amapala,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,43,5019,hombres,INDIGENAS,809,1405,2805
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,Aramecina,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,155,5856,hombres,INDIGENAS,2190,781,2885
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,Caridad,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,4,1762,hombres,INDIGENAS,1079,25,658
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,Goascoran,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1148,5718,hombres,INDIGENAS,2575,1360,1783
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,Langue,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2290,4322,hombres,INDIGENAS,843,2988,491
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,San Francisco de Coray,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,242,6328,hombres,INDIGENAS,2599,1919,1810
Elecciones Municipales,2001,HONDURAS,REGION 4,Valle   ,San Lorenzo,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1118,3859,hombres,INDIGENAS,396,1012,2451
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,Yoro,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2270,4590,hombres,INDIGENAS,2023,893,1674
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,Arenal,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2242,1877,hombres,INDIGENAS,271,590,1016
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,El Negrito,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,689,5612,hombres,INDIGENAS,2987,1739,886
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,El Progreso,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,191,3232,hombres,INDIGENAS,449,2088,695
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,Jocon,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,244,4220,hombres,INDIGENAS,1583,1443,1194
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,Morazan,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,697,6766,hombres,INDIGENAS,1255,2902,2609
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,Olanchito,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,1283,4874,hombres,INDIGENAS,2027,2743,104
Elecciones Municipales,2001,HONDURAS,REGION 4,Yoro   ,Santa Rita,PHT,Partido Hondureño del trab.,hombres,INDIGENAS,2443,2615,hombres,INDIGENAS,1017,1581,17
